batch_number,status,title,template_type,volume,kdi,tier,cluster_capture_potential,proposed_article_title,page_purpose,category
15,not_started,authentic carne asada marinade,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Authentic Carne Asada Marinade Recipe,seo_target,
15,not_started,french 76 recipe,recipe_or_dish,1900.0,16.0,Tier 1,1900.0,French 76 Recipe,seo_target,
15,not_started,kung pow beef,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Kung Pow Beef Recipe,seo_target,
15,not_started,recipe for spaghetti amatriciana,recipe_or_dish,1900.0,19.0,Tier 1,1900.0,Spaghetti Amatriciana Recipe,seo_target,
15,not_started,anti inflammatory smoothie,recipe_or_dish,1900.0,17.0,Tier 1,1900.0,Anti Inflammatory Smoothie Recipe,seo_target,
15,not_started,flax seed recipes,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Flax Seed Recipe,seo_target,
15,not_started,kadhi recipe,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Kadhi Recipe,seo_target,
15,not_started,chicken asado,ingredient_hub,1900.0,26.0,Tier 1,1900.0,Chicken Asado Recipe,seo_target,
15,not_started,guinea pig ecuador,recipe_or_dish,1900.0,16.0,Tier 1,1900.0,Guinea Pig Ecuador Recipe,seo_target,
15,not_started,pho ramen,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Pho Ramen Recipe,seo_target,
15,not_started,sable cookies,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Sable Cookies Recipe,seo_target,
15,not_started,pepperidge farm pirouette cookies,recipe_or_dish,1900.0,21.0,Tier 1,1900.0,Pepperidge Farm Pirouette Cookies Recipe,seo_target,
15,not_started,vegetarian pho,ingredient_hub,1900.0,26.0,Tier 1,1900.0,Vegetarian Pho Recipe,seo_target,
15,not_started,pecan tarts,ingredient_hub,1900.0,15.0,Tier 1,1900.0,Pecan Tart Recipe,seo_target,
15,not_started,low sugar ketchup,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Low Sugar Ketchup Recipe,seo_target,
15,not_started,paani puri paani,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Paani Puri Paani Recipe,seo_target,
15,not_started,indian spice blend,recipe_or_dish,1900.0,17.0,Tier 1,1900.0,Indian Spice Blend Recipe,seo_target,
15,not_started,fruit with fiber,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Fruit Fiber Recipe,seo_target,
15,not_started,fancy dinner ideas,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Fancy Dinner Idea Recipe,seo_target,
15,not_started,sole fish fillet,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Sole Fish Fillet Recipe,seo_target,
15,not_started,fruity drinks to order at a bar,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Fruity Drink Order at Bar Recipe,seo_target,
15,not_started,shaken beef,ingredient_hub,1900.0,23.0,Tier 1,1900.0,Shaken Beef Recipe,seo_target,
15,not_started,traditional ecuadorian food,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Traditional Ecuadorian Food Recipe,seo_target,
15,not_started,pb2 recipes,category_roundup,1900.0,23.0,Tier 1,1900.0,Pb2 Recipe,seo_target,
15,not_started,asian eggplant,ingredient_hub,1900.0,25.0,Tier 1,1900.0,Asian Eggplant Recipe,seo_target,
15,not_started,keto shrimp recipes,recipe_or_dish,1900.0,21.0,Tier 1,1900.0,Keto Shrimp Recipe,seo_target,
15,not_started,french butter cookies,recipe_or_dish,1900.0,17.0,Tier 1,1900.0,French Butter Cookies Recipe,seo_target,
15,not_started,beef egg foo young,recipe_or_dish,1900.0,14.0,Tier 1,1900.0,Beef Egg Foo Young Recipe,seo_target,
15,not_started,classic peruvian food,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Classic Peruvian Food Recipe,seo_target,
15,not_started,catering ideas,ingredient_hub,1900.0,25.0,Tier 1,1900.0,Catering Idea Recipe,seo_target,
15,not_started,brazilian limeade recipe,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Brazilian Limeade Recipe,seo_target,
15,not_started,japanese king crab,recipe_or_dish,1900.0,13.0,Tier 1,1900.0,Japanese King Crab Recipe,seo_target,
15,not_started,blue corn masa,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Blue Corn Masa Recipe,seo_target,
15,not_started,pork shoulder roast cooking,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Pork Shoulder Roast Cooking Recipe,seo_target,
15,not_started,low fat butter,recipe_or_dish,1900.0,20.0,Tier 1,1900.0,Low Fat Butter Recipe,seo_target,
15,not_started,pastelillos puerto rico,recipe_or_dish,1900.0,17.0,Tier 1,1900.0,Pastelillo Puerto Rico Recipe,seo_target,
15,not_started,apple crisp recipe no oats,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Apple Crisp No Oats Recipe,seo_target,
15,not_started,seco de carne,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Seco De Carne Recipe,seo_target,
15,not_started,fresas con crema receta,recipe_or_dish,1900.0,24.0,Tier 1,1900.0,Fresa Con Crema Receta Recipe,seo_target,
15,not_started,chicken tortilla casserole,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Chicken Tortilla Casserole Recipe,seo_target,
15,not_started,greek cooking recipes,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Greek Cooking Recipe,seo_target,
15,not_started,no butter cookies,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,No Butter Cookies Recipe,seo_target,
15,not_started,healthy pumpkin meals,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Healthy Pumpkin Meal Recipe,seo_target,
15,not_started,healthy lunch ideas for kindergarteners,recipe_or_dish,1900.0,21.0,Tier 1,1900.0,Healthy Lunch Idea Kindergartener Recipe,seo_target,
15,not_started,common cocktails,ingredient_hub,1900.0,24.0,Tier 1,1900.0,Common Cocktail Recipe,seo_target,
15,not_started,vegan buttercream frosting,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Vegan Buttercream Frosting Recipe,seo_target,
15,not_started,las carnitas,ingredient_hub,1900.0,26.0,Tier 1,1900.0,Las Carnita Recipe,seo_target,
15,not_started,spaghetti pasta pizza,recipe_or_dish,1900.0,19.0,Tier 1,1900.0,Spaghetti Pasta Pizza Recipe,seo_target,
15,not_started,mousse au chocolat,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Mousse Au Chocolat Recipe,seo_target,
15,not_started,thit nuong,ingredient_hub,1900.0,15.0,Tier 1,1900.0,Thit Nuong Recipe,seo_target,
15,not_started,vietnamese pate,ingredient_hub,1900.0,17.0,Tier 1,1900.0,Vietnamese Pate Recipe,seo_target,
15,not_started,ginger scallion,ingredient_hub,1900.0,27.0,Tier 1,1900.0,Ginger Scallion Recipe,seo_target,
15,not_started,comida latina,ingredient_hub,1900.0,27.0,Tier 1,1900.0,Comida Latina Recipe,seo_target,
15,not_started,shank beef meat,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Shank Beef Meat Recipe,seo_target,
15,not_started,heo quay,ingredient_hub,1900.0,7.0,Tier 1,1900.0,Heo Quay Recipe,seo_target,
15,not_started,paneer items,ingredient_hub,1900.0,29.0,Tier 1,1900.0,Paneer Item Recipe,seo_target,
15,not_started,beef and bean burritos,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Beef Bean Burritos Recipe,seo_target,
15,not_started,umeboshi plums,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Umeboshi Plum Recipe,seo_target,
15,not_started,places that cater,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Place That Cater Recipe,seo_target,
15,not_started,healthy fish recipes,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Healthy Fish Recipe,seo_target,
15,not_started,stanley tucci zucchini pasta,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Stanley Tucci Zucchini Pasta Recipe,seo_target,
15,not_started,peposo,ingredient_hub,1900.0,22.0,Tier 1,1900.0,Peposo Recipe,seo_target,
15,not_started,what is champurrado,definition,1900.0,15.0,Tier 1,1900.0,What Is Champurrado? (And How to Use It),seo_target,
15,not_started,lentils in rice cooker,recipe_or_dish,1900.0,12.0,Tier 1,1900.0,Lentils Rice Cooker Recipe,seo_target,
15,not_started,cooked guinea pig,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Cooked Guinea Pig Recipe,seo_target,
15,not_started,margarita flavors,ingredient_hub,1900.0,22.0,Tier 1,1900.0,Margarita Flavor Recipe,seo_target,
15,not_started,picadas,ingredient_hub,1900.0,20.0,Tier 1,1900.0,Picada Recipe,seo_target,
15,not_started,arroz negro,ingredient_hub,1900.0,22.0,Tier 1,1900.0,Arroz Negro Recipe,seo_target,
15,not_started,unique dinner ideas,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Unique Dinner Idea Recipe,seo_target,
15,not_started,healthy summer recipes,recipe_or_dish,1900.0,14.0,Tier 1,1900.0,Healthy Summer Recipe,seo_target,
15,not_started,simple healthy lunch ideas,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Healthy Lunch Idea Recipe,seo_target,
15,not_started,nalesniki,ingredient_hub,1900.0,12.0,Tier 1,1900.0,Nalesniki Recipe,seo_target,
15,not_started,valentines breakfast recipes,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Valentine Breakfast Recipe,seo_target,
15,not_started,picnic menu ideas,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Picnic Menu Idea Recipe,seo_target,
15,not_started,protein cake,ingredient_hub,1900.0,19.0,Tier 1,1900.0,Protein Cake Recipe,seo_target,
15,not_started,colombian panela,ingredient_hub,1900.0,29.0,Tier 1,1900.0,Colombian Panela Recipe,seo_target,
15,not_started,how to prepare vegetable stock,howto_technique,1900.0,28.0,Tier 1,1900.0,Vegetable Stock Recipe,seo_target,
15,not_started,mexican party food,recipe_or_dish,1900.0,21.0,Tier 1,1900.0,Mexican Party Food Recipe,seo_target,
15,not_started,rellena,ingredient_hub,1900.0,25.0,Tier 1,1900.0,Rellena Recipe,seo_target,
15,not_started,pot of soup,recipe_or_dish,1900.0,20.0,Tier 1,1900.0,Pot Soup Recipe,seo_target,
15,not_started,taco de asada,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Taco De Asada Recipe,seo_target,
15,not_started,wreath cookies christmas,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Wreath Cookies Christma Recipe,seo_target,
15,not_started,shrimp cook temp,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Shrimp Cook Temp Recipe,seo_target,
15,not_started,halal food white sauce recipe,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Halal Food White Sauce Recipe,seo_target,
15,not_started,mexican champurrado,ingredient_hub,1900.0,23.0,Tier 1,1900.0,Mexican Champurrado Recipe,seo_target,
15,not_started,mediterranean fish,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Mediterranean Fish Recipe,seo_target,
15,not_started,fresh apple cake recipe,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Fresh Apple Cake Recipe,seo_target,
15,not_started,turkish paste recipe,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Turkish Paste Recipe,seo_target,
15,not_started,gluten free snickerdoodles,recipe_or_dish,1900.0,18.0,Tier 1,1900.0,Gluten Free Snickerdoodle Recipe,seo_target,
15,not_started,batch cocktails,ingredient_hub,1900.0,27.0,Tier 1,1900.0,Batch Cocktail Recipe,seo_target,
15,not_started,best flour for pasta,recipe_or_dish,1900.0,18.0,Tier 1,1900.0,Flour Pasta Recipe,seo_target,
15,not_started,crab dip recipe cold,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Crab Dip Cold Recipe,seo_target,
15,not_started,are beans keto,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Are Beans Keto Recipe,seo_target,
15,not_started,aloo chaat recipe,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Aloo Chaat Recipe,seo_target,
15,not_started,coconut flour cookies,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Coconut Flour Cookies Recipe,seo_target,
15,not_started,best fish to grill,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Fish Grill Recipe,seo_target,
15,not_started,bulgur wheat meals,recipe_or_dish,1900.0,20.0,Tier 1,1900.0,Bulgur Wheat Meal Recipe,seo_target,
15,not_started,kikurage mushroom,ingredient_hub,1900.0,19.0,Tier 1,1900.0,Kikurage Mushroom Recipe,seo_target,
15,not_started,how long does lasagna take to cook,howto_technique,1900.0,25.0,Tier 1,1900.0,How Long Lasagna Take Cook Recipe,seo_target,
15,not_started,recipe for char siew pau,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Char Siew Pau Recipe,seo_target,
15,not_started,recipe rouladen german dish,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Rouladen German Dish Recipe,seo_target,
15,not_started,how to serve brie,howto_technique,1900.0,15.0,Tier 1,1900.0,Serve Brie Recipe,seo_target,
15,not_started,pork butt smoker,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Pork Butt Smoker Recipe,seo_target,
15,not_started,poncha,ingredient_hub,1900.0,25.0,Tier 1,1900.0,Poncha Recipe,seo_target,
15,not_started,chow fun vs mei fun,comparison,1900.0,24.0,Tier 1,1900.0,Chow Fun vs. Mei Fun: What's the Difference?,seo_target,
15,not_started,rice and gandules recipe,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Rice Gandule Recipe,seo_target,
15,not_started,is peanut butter low fodmap,recipe_or_dish,1900.0,10.0,Tier 1,1900.0,Is Peanut Butter Low Fodmap? Complete Guide,seo_target,
15,not_started,shredded pork recipes oven,recipe_or_dish,1900.0,19.0,Tier 1,1900.0,Shredded Pork Oven Recipe,seo_target,
15,not_started,yucca flour,ingredient_hub,1900.0,26.0,Tier 1,1900.0,Yucca Flour Recipe,seo_target,
15,not_started,imam bayildi,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Imam Bayildi Recipe,seo_target,
15,not_started,kielbasa dinner ideas,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Kielbasa Dinner Idea Recipe,seo_target,
15,not_started,food in brazil,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Food Brazil Recipe,seo_target,
15,not_started,canary beans,ingredient_hub,1900.0,22.0,Tier 1,1900.0,Canary Beans Recipe,seo_target,
15,not_started,recipe for kabab koobideh,recipe_or_dish,1900.0,15.0,Tier 1,1900.0,Kabab Koobideh Recipe,seo_target,
15,not_started,cooking ground beef,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Cooking Ground Beef Recipe,seo_target,
15,not_started,perch recipes,category_roundup,1900.0,26.0,Tier 1,1900.0,Perch Recipe,seo_target,
15,not_started,japanese dipping sauce,recipe_or_dish,1900.0,17.0,Tier 1,1900.0,Japanese Dipping Sauce Recipe,seo_target,
15,not_started,mexican food condiments,recipe_or_dish,1900.0,11.0,Tier 1,1900.0,Mexican Food Condiment Recipe,seo_target,
15,not_started,taffy apple salad,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Taffy Apple Salad Recipe,seo_target,
15,not_started,keto beef stew,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Keto Beef Stew Recipe,seo_target,
15,not_started,rayu,ingredient_hub,1900.0,13.0,Tier 1,1900.0,Rayu Recipe,seo_target,
15,not_started,healthy food appetizers,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Healthy Food Appetizer Recipe,seo_target,
15,not_started,tiger dumpling,ingredient_hub,1900.0,25.0,Tier 1,1900.0,Tiger Dumpling Recipe,seo_target,
15,not_started,pig butt,ingredient_hub,1900.0,27.0,Tier 1,1900.0,Pig Butt Recipe,seo_target,
15,not_started,orejas pan dulce,recipe_or_dish,1900.0,17.0,Tier 1,1900.0,Oreja Pan Dulce Recipe,seo_target,
15,not_started,almond flour biscuits,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Almond Flour Biscuit Recipe,seo_target,
15,not_started,cau cau,ingredient_hub,1900.0,19.0,Tier 1,1900.0,Cau Cau Recipe,seo_target,
15,not_started,filthy martini,ingredient_hub,1900.0,16.0,Tier 1,1900.0,Filthy Martini Recipe,seo_target,
15,not_started,tempura dipping sauce,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Tempura Dipping Sauce Recipe,seo_target,
15,not_started,honeycrisp apples in apple pie,recipe_or_dish,1900.0,19.0,Tier 1,1900.0,Honeycrisp Apple Apple Pie Recipe,seo_target,
15,not_started,beef mince meal prep,recipe_or_dish,1900.0,20.0,Tier 1,1900.0,Beef Mince Meal Prep Recipe,seo_target,
15,not_started,anti inflammatory dinner recipes,recipe_or_dish,1900.0,13.0,Tier 1,1900.0,Anti Inflammatory Dinner Recipe,seo_target,
15,not_started,keto friendly coffee creamer,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Keto Friendly Coffee Creamer Recipe,seo_target,
15,not_started,keto broccoli cheese soup,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Keto Broccoli Cheese Soup Recipe,seo_target,
15,not_started,pasta linguine alfredo,recipe_or_dish,1900.0,19.0,Tier 1,1900.0,Pasta Linguine Alfredo Recipe,seo_target,
15,not_started,boza,ingredient_hub,1900.0,27.0,Tier 1,1900.0,Boza Recipe,seo_target,
15,not_started,cointreau recipes margarita,recipe_or_dish,1900.0,18.0,Tier 1,1900.0,Cointreau Margarita Recipe,seo_target,
15,not_started,low cal bread,recipe_or_dish,1900.0,23.0,Tier 1,1900.0,Low Cal Bread Recipe,seo_target,
15,not_started,champorado drink,ingredient_hub,1900.0,25.0,Tier 1,1900.0,Champorado Drink Recipe,seo_target,
15,not_started,what is tonkotsu ramen,definition,1900.0,29.0,Tier 1,1900.0,What Is Tonkotsu Ramen? (And How to Use It),seo_target,
15,not_started,indian cauliflower recipes,recipe_or_dish,1900.0,19.0,Tier 1,1900.0,Indian Cauliflower Recipe,seo_target,
15,not_started,cod temperature,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Cod Temperature Recipe,seo_target,
15,not_started,whole duck,ingredient_hub,1900.0,24.0,Tier 1,1900.0,Whole Duck Recipe,seo_target,
15,not_started,extra dry martini,recipe_or_dish,1900.0,14.0,Tier 1,1900.0,Extra Dry Martini Recipe,seo_target,
15,not_started,oatmeal with fruit,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Oatmeal Fruit Recipe,seo_target,
15,not_started,pan con tomate recipe,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Pan Con Tomate Recipe,seo_target,
15,not_started,mediterranean appetizers,ingredient_hub,1900.0,24.0,Tier 1,1900.0,Mediterranean Appetizer Recipe,seo_target,
15,not_started,red pozole recipe,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Red Pozole Recipe,seo_target,
15,not_started,soft food dinner ideas,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Soft Food Dinner Idea Recipe,seo_target,
15,not_started,dirty martini ingredients,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Dirty Martini Ingredient Recipe,seo_target,
15,not_started,potatoes gluten free foods,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Potatoe Gluten Free Food Recipe,seo_target,
15,not_started,doritos chicken casserole,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Doritos Chicken Casserole Recipe,seo_target,
15,not_started,penne rigate pasta,recipe_or_dish,1900.0,22.0,Tier 1,1900.0,Penne Rigate Pasta Recipe,seo_target,
15,not_started,honeycrisp apples for apple crisp,recipe_or_dish,1900.0,14.0,Tier 1,1900.0,Honeycrisp Apple Apple Crisp Recipe,seo_target,
15,not_started,mein fun,ingredient_hub,1900.0,20.0,Tier 1,1900.0,Mein Fun Recipe,seo_target,
15,not_started,keto safe sweets,recipe_or_dish,1900.0,16.0,Tier 1,1900.0,Keto Safe Sweet Recipe,seo_target,
15,not_started,pulav,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Pulav Recipe,seo_target,
15,not_started,chinese appetizers in chinese,recipe_or_dish,1900.0,21.0,Tier 1,1900.0,Chinese Appetizer Chinese Recipe,seo_target,
15,not_started,what makes a martini dry,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,What Make Martini Dry Recipe,seo_target,
15,not_started,cuisine afghanistan,ingredient_hub,1900.0,24.0,Tier 1,1900.0,Cuisine Afghanistan Recipe,seo_target,
15,not_started,sweet and salty snacks,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Sweet Salty Snack Recipe,seo_target,
15,not_started,refritos,ingredient_hub,1900.0,29.0,Tier 1,1900.0,Refrito Recipe,seo_target,
15,not_started,what's a dirty martini,recipe_or_dish,1900.0,10.0,Tier 1,1900.0,What Dirty Martini Recipe,seo_target,
15,not_started,what is queso blanco,definition,1900.0,23.0,Tier 1,1900.0,What Is Queso Blanco? (And How to Use It),seo_target,
15,not_started,chow mein fish,recipe_or_dish,1900.0,9.0,Tier 1,1900.0,Chow Mein Fish Recipe,seo_target,
15,not_started,andhra chicken curry,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Andhra Chicken Curry Recipe,seo_target,
15,not_started,low fodmap fruit,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Low Fodmap Fruit Recipe,seo_target,
15,not_started,hibachi soup,ingredient_hub,1900.0,28.0,Tier 1,1900.0,Hibachi Soup Recipe,seo_target,
15,not_started,potatoes anna,ingredient_hub,1900.0,26.0,Tier 1,1900.0,Potatoe Anna Recipe,seo_target,
15,not_started,smoked salmon salad,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Smoked Salmon Salad Recipe,seo_target,
15,not_started,chorizo argentino,ingredient_hub,1900.0,14.0,Tier 1,1900.0,Chorizo Argentino Recipe,seo_target,
15,not_started,coconut jasmine rice,recipe_or_dish,1900.0,26.0,Tier 1,1900.0,Coconut Jasmine Rice Recipe,seo_target,
15,not_started,portuguese kale soup,recipe_or_dish,1900.0,27.0,Tier 1,1900.0,Portuguese Kale Soup Recipe,seo_target,
15,not_started,traditional meals in ecuador,recipe_or_dish,1900.0,25.0,Tier 1,1900.0,Traditional Meal Ecuador Recipe,seo_target,
15,not_started,orange juice cocktails,recipe_or_dish,1900.0,28.0,Tier 1,1900.0,Orange Juice Cocktail Recipe,seo_target,
15,not_started,tempura flour,ingredient_hub,1900.0,17.0,Tier 1,1900.0,Tempura Flour Recipe,seo_target,
15,not_started,churros mexicanos,ingredient_hub,1900.0,20.0,Tier 1,1900.0,Churros Mexicano Recipe,seo_target,
15,not_started,passion fruit mousse,recipe_or_dish,1900.0,29.0,Tier 1,1900.0,Passion Fruit Mousse Recipe,seo_target,
15,not_started,drinks with vodka pineapple juice,recipe_or_dish,1900.0,12.0,Tier 1,1900.0,Drink Vodka Pineapple Juice Recipe,seo_target,
15,not_started,midori alcohol,ingredient_hub,1900.0,29.0,Tier 1,1900.0,Midori Alcohol Recipe,seo_target,
